product_id,date,nav,daily_return_pct
INV-연금-0016,2024-08-27,1580.22,0.723
INV-연금-0016,2024-08-29,1568.44,-0.419
INV-연금-0016,2024-09-02,1582.41,-1.1
INV-연금-0016,2024-09-04,1557.96,-1.093
INV-연금-0016,2024-09-06,1539.99,-2.205
INV-연금-0016,2024-09-10,1565.33,-0.06
INV-연금-0016,2024-09-12,1585.78,-0.015
INV-연금-0016,2024-09-16,1526.13,-2.26
INV-연금-0016,2024-09-18,1556.1,1.874
INV-연금-0016,2024-09-20,1548.86,-1.126
INV-연금-0016,2024-09-24,1573.87,0.809
INV-연금-0016,2024-09-26,1591.75,0.775
INV-연금-0016,2024-09-30,1612.65,2.165
INV-연금-0016,2024-10-02,1617.47,-0.676
INV-연금-0016,2024-10-04,1617.66,0.705
INV-연금-0016,2024-10-08,1620.67,0.473
INV-연금-0016,2024-10-10,1641.19,0.86
INV-연금-0016,2024-10-14,1637.2,0.872
INV-연금-0016,2024-10-16,1594.53,-1.456
INV-연금-0016,2024-10-18,1561.21,-0.682
INV-연금-0016,2024-10-22,1576.86,1.265
INV-연금-0016,2024-10-24,1610.82,0.836
INV-연금-0016,2024-10-28,1585.41,-0.751
INV-연금-0016,2024-10-30,1566.35,-0.168
INV-연금-0016,2024-11-01,1593.68,-1.327
INV-연금-0016,2024-11-05,1634.94,1.816
INV-연금-0016,2024-11-07,1612.5,-0.368
INV-연금-0016,2024-11-11,1606.56,0.417
INV-연금-0016,2024-11-13,1602.2,0.931
INV-연금-0016,2024-11-15,1627.57,1.892
INV-연금-0016,2024-11-19,1631.52,1.355
INV-연금-0016,2024-11-21,1628.72,0.458
INV-연금-0016,2024-11-25,1626.96,0.512
INV-연금-0016,2024-11-27,1613.35,-1.512
INV-연금-0016,2024-11-29,1633.34,-0.281
INV-연금-0016,2024-12-03,1652.87,0.572
INV-연금-0016,2024-12-05,1609.74,-1.564
INV-연금-0016,2024-12-09,1603.13,0.711
INV-연금-0016,2024-12-11,1630.36,1.519
INV-연금-0016,2024-12-13,1624.43,-0.118
INV-연금-0016,2024-12-17,1613.64,-1.661
INV-연금-0016,2024-12-19,1594.71,-1.405
INV-연금-0016,2024-12-23,1603.44,1.327
INV-연금-0016,2024-12-25,1584.01,0.017
INV-연금-0016,2024-12-27,1569.52,-1.214
INV-변액-0017,2024-01-02,1236.22,-0.085
INV-변액-0017,2024-01-04,1161.5,-4.75
INV-변액-0017,2024-01-08,1170.03,-1.201
INV-변액-0017,2024-01-10,1141.63,-1.177
INV-변액-0017,2024-01-12,1114.44,-1.736
INV-변액-0017,2024-01-16,1133.27,0.79
INV-변액-0017,2024-01-18,1134.75,2.347
INV-변액-0017,2024-01-22,1124.87,-1.475
INV-변액-0017,2024-01-24,1123.07,1.296
INV-변액-0017,2024-01-26,1142.67,1.043
INV-변액-0017,2024-01-30,1136.67,-2.375
INV-변액-0017,2024-02-01,1118.14,-1.372
INV-변액-0017,2024-02-05,1121.97,0.74
INV-변액-0017,2024-02-07,1164.99,1.674
INV-변액-0017,2024-02-09,1190.57,0.319
INV-변액-0017,2024-02-13,1176.84,0.436
INV-변액-0017,2024-02-15,1172.96,-0.911
INV-변액-0017,2024-02-19,1167.04,-0.004
INV-변액-0017,2024-02-21,1156.54,-1.167
INV-변액-0017,2024-02-23,1171.84,1.567
INV-변액-0017,2024-02-27,1171.19,-0.833
INV-변액-0017,2024-02-29,1124.7,-2.045
INV-변액-0017,2024-03-04,1168.15,0.765
INV-변액-0017,2024-03-06,1172.85,0.515
INV-변액-0017,2024-03-08,1204.42,0.39
INV-변액-0017,2024-03-12,1195.57,-1.523
INV-변액-0017,2024-03-14,1210.64,-2.117
INV-변액-0017,2024-03-18,1169.83,-0.243
INV-변액-0017,2024-03-20,1094.14,-3.685
INV-변액-0017,2024-03-22,1125.36,1.441
INV-변액-0017,2024-03-26,1105.64,0.656
INV-변액-0017,2024-03-28,1107.32,2.448
INV-변액-0017,2024-04-01,1122.31,2.294
INV-변액-0017,2024-04-03,1148.24,1.144
INV-변액-0017,2024-04-05,1157.72,-2.664
INV-변액-0017,2024-04-09,1124.4,-1.867
INV-변액-0017,2024-04-11,1152.5,1.642
INV-변액-0017,2024-04-15,1090.98,-0.008
INV-변액-0017,2024-04-17,1084.02,-1.105
INV-변액-0017,2024-04-19,1114.54,0.223
INV-변액-0017,2024-04-23,1113.55,0.86
INV-변액-0017,2024-04-25,1123.88,-0.995
INV-변액-0017,2024-04-29,1117.06,1.589
INV-변액-0017,2024-05-01,1100.33,1.837
INV-변액-0017,2024-05-03,1051.95,-3.154
INV-변액-0017,2024-05-07,1049.52,0.282
INV-변액-0017,2024-05-09,1057.86,-0.809
INV-변액-0017,2024-05-13,1065.88,2.027
INV-변액-0017,2024-05-15,1043.63,-3.254
INV-변액-0017,2024-05-17,1029.86,0.861
INV-변액-0017,2024-05-21,1053.63,0.016
INV-변액-0017,2024-05-23,1056.94,0.081
INV-변액-0017,2024-05-27,1049.08,0.084
INV-변액-0017,2024-05-29,1059.85,0.737
INV-변액-0017,2024-05-31,1054.37,-2.505
INV-변액-0017,2024-06-04,1040.93,1.519
INV-변액-0017,2024-06-06,1088.0,1.132
INV-변액-0017,2024-06-10,1073.51,0.733
INV-변액-0017,2024-06-12,1035.63,-1.358
INV-변액-0017,2024-06-14,1053.74,0.463
INV-변액-0017,2024-06-18,1032.8,-0.742
INV-변액-0017,2024-06-20,1033.2,-1.87
INV-변액-0017,2024-06-24,1018.11,-1.03
INV-변액-0017,2024-06-26,1011.91,-0.421
INV-변액-0017,2024-06-28,1017.88,0.99
INV-변액-0017,2024-07-02,1016.76,0.562
INV-변액-0017,2024-07-04,997.19,0.327
INV-변액-0017,2024-07-08,987.62,-1.028
INV-변액-0017,2024-07-10,982.57,-0.371
INV-변액-0017,2024-07-12,988.68,-0.372
INV-변액-0017,2024-07-16,958.67,-0.371
INV-변액-0017,2024-07-18,970.17,0.028
INV-변액-0017,2024-07-22,946.58,-1.27
INV-변액-0017,2024-07-24,931.31,-1.505
INV-변액-0017,2024-07-26,952.53,-0.126
INV-변액-0017,2024-07-30,949.34,0.673
INV-변액-0017,2024-08-01,966.17,1.478
INV-변액-0017,2024-08-05,972.39,-0.547
INV-변액-0017,2024-08-07,969.06,0.127
INV-변액-0017,2024-08-09,981.58,0.943
INV-변액-0017,2024-08-13,1007.04,1.48
INV-변액-0017,2024-08-15,1002.88,1.924
INV-변액-0017,2024-08-19,1005.88,0.442
INV-변액-0017,2024-08-21,1017.8,1.012
INV-변액-0017,2024-08-23,1021.32,-0.444
INV-변액-0017,2024-08-27,1041.62,0.13
INV-변액-0017,2024-08-29,1036.95,-1.207
INV-변액-0017,2024-09-02,996.35,-4.156
INV-변액-0017,2024-09-04,999.27,2.152
INV-변액-0017,2024-09-06,993.74,-0.02
INV-변액-0017,2024-09-10,981.97,0.567
INV-변액-0017,2024-09-12,990.17,-1.077
INV-변액-0017,2024-09-16,982.11,0.042
INV-변액-0017,2024-09-18,1004.81,2.018
INV-변액-0017,2024-09-20,959.01,-3.751
INV-변액-0017,2024-09-24,942.52,-2.362
INV-변액-0017,2024-09-26,968.49,1.237
INV-변액-0017,2024-09-30,1001.62,0.117
INV-변액-0017,2024-10-02,1040.29,3.479
INV-변액-0017,2024-10-04,1048.36,0.068
INV-변액-0017,2024-10-08,1049.74,1.191
INV-변액-0017,2024-10-10,1024.4,0.329
INV-변액-0017,2024-10-14,1030.85,1.54
INV-변액-0017,2024-10-16,1029.77,-0.347
INV-변액-0017,2024-10-18,1047.33,2.0
INV-변액-0017,2024-10-22,1038.11,-2.673
INV-변액-0017,2024-10-24,1015.82,0.621
INV-변액-0017,2024-10-28,1036.3,0.985
INV-변액-0017,2024-10-30,1031.43,0.091
INV-변액-0017,2024-11-01,1062.01,2.542
INV-변액-0017,2024-11-05,1046.95,-2.089
INV-변액-0017,2024-11-07,999.15,-2.12
INV-변액-0017,2024-11-11,1013.23,0.016
INV-변액-0017,2024-11-13,1026.14,0.478
INV-변액-0017,2024-11-15,1020.69,0.421
INV-변액-0017,2024-11-19,1035.36,0.909
INV-변액-0017,2024-11-21,1025.39,0.523
INV-변액-0017,2024-11-25,1017.12,0.385
INV-변액-0017,2024-11-27,983.96,-0.904
INV-변액-0017,2024-11-29,981.95,-0.421
INV-변액-0017,2024-12-03,993.57,0.707
INV-변액-0017,2024-12-05,1000.68,1.566
INV-변액-0017,2024-12-09,981.21,1.421
INV-변액-0017,2024-12-11,990.61,-0.073
INV-변액-0017,2024-12-13,1004.18,0.458
INV-변액-0017,2024-12-17,1048.56,2.444
INV-변액-0017,2024-12-19,1064.78,0.885
INV-변액-0017,2024-12-23,1040.94,-0.845
INV-변액-0017,2024-12-25,992.2,-3.633
INV-변액-0017,2024-12-27,1021.44,0.656
INV-ET-0018,2024-01-02,1058.69,1.559
INV-ET-0018,2024-01-04,1057.54,0.475
INV-ET-0018,2024-01-08,1041.19,-0.95
INV-ET-0018,2024-01-10,1072.94,0.914
INV-ET-0018,2024-01-12,1060.2,-0.185
INV-ET-0018,2024-01-16,1075.66,1.05
INV-ET-0018,2024-01-18,1087.05,-0.342
INV-ET-0018,2024-01-22,1058.66,-0.941
INV-ET-0018,2024-01-24,1059.38,0.122
INV-ET-0018,2024-01-26,1081.19,0.111
INV-ET-0018,2024-01-30,1088.25,1.586
INV-ET-0018,2024-02-01,1087.51,-1.045
INV-ET-0018,2024-02-05,1076.86,0.044
INV-ET-0018,2024-02-07,1066.15,-0.627
INV-ET-0018,2024-02-09,1048.99,-2.248
INV-ET-0018,2024-02-13,1032.53,-1.886
INV-ET-0018,2024-02-15,1030.91,0.189
INV-ET-0018,2024-02-19,1039.65,0.219
INV-ET-0018,2024-02-21,1022.92,1.039
INV-ET-0018,2024-02-23,995.98,0.168
INV-ET-0018,2024-02-27,992.5,-0.616
INV-ET-0018,2024-02-29,984.33,-0.247
INV-ET-0018,2024-03-04,998.84,0.745
INV-ET-0018,2024-03-06,1002.09,-0.061
INV-ET-0018,2024-03-08,1014.04,0.682
INV-ET-0018,2024-03-12,1016.28,0.464
INV-ET-0018,2024-03-14,1024.24,0.541
INV-ET-0018,2024-03-18,1036.19,1.334
INV-ET-0018,2024-03-20,1034.91,-1.075
INV-ET-0018,2024-03-22,1038.45,-0.822
INV-ET-0018,2024-03-26,1036.6,0.583
INV-ET-0018,2024-03-28,1044.18,0.11
INV-ET-0018,2024-04-01,1030.6,-0.548
INV-ET-0018,2024-04-03,1008.48,-2.066
INV-ET-0018,2024-04-05,978.95,-1.683
INV-ET-0018,2024-04-09,956.77,-2.215
INV-ET-0018,2024-04-11,952.13,1.26
INV-ET-0018,2024-04-15,955.14,-0.586
INV-ET-0018,2024-04-17,978.53,2.128
INV-ET-0018,2024-04-19,989.46,1.344
INV-ET-0018,2024-04-23,973.75,-1.266
INV-ET-0018,2024-04-25,982.65,0.231
INV-ET-0018,2024-04-29,991.85,0.555
INV-ET-0018,2024-05-01,990.37,-0.378
INV-ET-0018,2024-05-03,1011.89,1.819
INV-ET-0018,2024-05-07,1022.95,-0.136
INV-ET-0018,2024-05-09,1022.04,0.852
INV-ET-0018,2024-05-13,1016.29,-0.354
INV-ET-0018,2024-05-15,1031.36,0.765
INV-ET-0018,2024-05-17,1059.94,1.414
INV-ET-0018,2024-05-21,1058.53,0.06
INV-ET-0018,2024-05-23,1051.82,-0.061
INV-ET-0018,2024-05-27,1066.78,0.775
INV-ET-0018,2024-05-29,1054.66,-0.457
INV-ET-0018,2024-05-31,1043.05,-0.532
INV-ET-0018,2024-06-04,1044.18,-0.476
INV-ET-0018,2024-06-06,1024.24,-0.899
INV-ET-0018,2024-06-10,1007.64,0.114
INV-ET-0018,2024-06-12,990.36,-1.379
INV-ET-0018,2024-06-14,987.76,-0.901
INV-ET-0018,2024-06-18,998.27,0.882
INV-ET-0018,2024-06-20,982.91,-0.991
INV-ET-0018,2024-06-24,985.07,0.095
INV-ET-0018,2024-06-26,993.66,0.873
INV-ET-0018,2024-06-28,1009.82,1.683
INV-ET-0018,2024-07-02,1015.22,0.715
INV-ET-0018,2024-07-04,997.75,-2.325
INV-ET-0018,2024-07-08,979.62,-1.824
INV-ET-0018,2024-07-10,959.59,-0.076
INV-ET-0018,2024-07-12,959.33,-0.475
INV-ET-0018,2024-07-16,961.24,-0.339
INV-ET-0018,2024-07-18,969.47,1.473
INV-ET-0018,2024-07-22,962.81,2.062
INV-ET-0018,2024-07-24,948.42,-1.985
INV-ET-0018,2024-07-26,956.39,0.431
INV-ET-0018,2024-07-30,962.48,0.133
INV-ET-0018,2024-08-01,980.55,0.961
INV-ET-0018,2024-08-05,948.18,-1.855
INV-ET-0018,2024-08-07,938.64,-1.332
INV-ET-0018,2024-08-09,941.53,-0.491
INV-ET-0018,2024-08-13,962.26,1.318
INV-ET-0018,2024-08-15,945.45,0.206
INV-ET-0018,2024-08-19,947.39,0.616
INV-ET-0018,2024-08-21,946.42,1.073
INV-ET-0018,2024-08-23,941.03,-0.345
INV-ET-0018,2024-08-27,952.32,0.525
INV-ET-0018,2024-08-29,953.99,1.376
INV-ET-0018,2024-09-02,927.13,-3.044
INV-ET-0018,2024-09-04,971.01,0.682
INV-ET-0018,2024-09-06,949.76,-1.61
INV-ET-0018,2024-09-10,941.33,-1.714
INV-ET-0018,2024-09-12,928.89,-0.765
INV-ET-0018,2024-09-16,944.29,0.74
INV-ET-0018,2024-09-18,958.69,0.721
INV-ET-0018,2024-09-20,945.38,0.176
INV-ET-0018,2024-09-24,931.43,-0.467
INV-ET-0018,2024-09-26,935.57,-1.291
INV-ET-0018,2024-09-30,932.36,0.099
INV-ET-0018,2024-10-02,912.03,-0.985
INV-ET-0018,2024-10-04,920.09,0.421
INV-ET-0018,2024-10-08,946.41,1.31
INV-ET-0018,2024-10-10,966.7,2.532
INV-ET-0018,2024-10-14,967.96,0.715
INV-ET-0018,2024-10-16,958.11,0.032
INV-ET-0018,2024-10-18,961.84,-0.035
INV-ET-0018,2024-10-22,954.92,-1.7
INV-ET-0018,2024-10-24,951.66,0.469
INV-ET-0018,2024-10-28,956.48,0.328
INV-ET-0018,2024-10-30,958.25,-1.16
INV-ET-0018,2024-11-01,941.09,-0.752
INV-ET-0018,2024-11-05,952.74,0.666
INV-ET-0018,2024-11-07,955.17,1.612
INV-ET-0018,2024-11-11,939.2,-0.849
INV-ET-0018,2024-11-13,944.35,-0.752
INV-ET-0018,2024-11-15,954.23,0.808
INV-ET-0018,2024-11-19,959.38,1.081
INV-ET-0018,2024-11-21,977.88,0.788
INV-ET-0018,2024-11-25,985.9,0.864
INV-ET-0018,2024-11-27,986.93,2.236
INV-ET-0018,2024-11-29,991.01,0.589
INV-ET-0018,2024-12-03,990.52,-0.67
INV-ET-0018,2024-12-05,1004.3,0.944
INV-ET-0018,2024-12-09,1002.36,-0.183
INV-ET-0018,2024-12-11,1006.55,1.079
INV-ET-0018,2024-12-13,980.01,-2.111
INV-ET-0018,2024-12-17,978.12,-1.159
INV-ET-0018,2024-12-19,952.26,-0.96
INV-ET-0018,2024-12-23,934.66,-1.177
INV-ET-0018,2024-12-25,962.21,0.637
INV-ET-0018,2024-12-27,968.99,-0.831
INV-연금-0019,2024-01-02,1432.71,-0.207
INV-연금-0019,2024-01-04,1450.48,0.694
INV-연금-0019,2024-01-08,1447.1,-0.302
INV-연금-0019,2024-01-10,1461.11,-0.191
INV-연금-0019,2024-01-12,1476.49,0.761
INV-연금-0019,2024-01-16,1460.17,-0.272
INV-연금-0019,2024-01-18,1456.4,0.309
INV-연금-0019,2024-01-22,1497.83,1.436
INV-연금-0019,2024-01-24,1488.5,0.051
INV-연금-0019,2024-01-26,1486.15,-0.208
INV-연금-0019,2024-01-30,1479.4,-0.432
INV-연금-0019,2024-02-01,1495.62,0.908
INV-연금-0019,2024-02-05,1509.88,0.37
INV-연금-0019,2024-02-07,1508.9,0.464
INV-연금-0019,2024-02-09,1507.05,-0.646
INV-연금-0019,2024-02-13,1471.79,-1.303
INV-연금-0019,2024-02-15,1478.37,0.659
INV-연금-0019,2024-02-19,1486.71,-0.12
INV-연금-0019,2024-02-21,1479.61,-0.453
INV-연금-0019,2024-02-23,1464.21,-0.422
INV-연금-0019,2024-02-27,1443.39,0.033
INV-연금-0019,2024-02-29,1456.23,-0.699
INV-연금-0019,2024-03-04,1461.78,0.18
INV-연금-0019,2024-03-06,1450.5,-0.805
INV-연금-0019,2024-03-08,1462.97,0.488
INV-연금-0019,2024-03-12,1465.7,-0.453
INV-연금-0019,2024-03-14,1448.14,-1.376
INV-연금-0019,2024-03-18,1462.64,0.474
INV-연금-0019,2024-03-20,1475.85,0.082
INV-연금-0019,2024-03-22,1470.67,0.136
INV-연금-0019,2024-03-26,1465.27,0.641
INV-연금-0019,2024-03-28,1467.73,0.602
INV-연금-0019,2024-04-01,1451.97,0.371
INV-연금-0019,2024-04-03,1448.58,-0.639
INV-연금-0019,2024-04-05,1451.39,-0.212
INV-연금-0019,2024-04-09,1458.34,0.608
INV-연금-0019,2024-04-11,1471.15,-0.425
INV-연금-0019,2024-04-15,1489.86,0.796
INV-연금-0019,2024-04-17,1497.41,-0.265
INV-연금-0019,2024-04-19,1488.64,-0.335
INV-연금-0019,2024-04-23,1478.25,-0.298
INV-연금-0019,2024-04-25,1466.71,-0.98
INV-연금-0019,2024-04-29,1464.79,0.6
INV-연금-0019,2024-05-01,1471.67,0.841
INV-연금-0019,2024-05-03,1484.9,0.992
INV-연금-0019,2024-05-07,1487.61,0.247
INV-연금-0019,2024-05-09,1502.03,0.733
INV-연금-0019,2024-05-13,1528.35,1.152
INV-연금-0019,2024-05-15,1529.18,-0.451
INV-연금-0019,2024-05-17,1528.56,-0.102
INV-연금-0019,2024-05-21,1520.31,0.006
INV-연금-0019,2024-05-23,1527.08,0.866
INV-연금-0019,2024-05-27,1545.59,0.234
INV-연금-0019,2024-05-29,1570.71,0.812
INV-연금-0019,2024-05-31,1589.07,0.491
INV-연금-0019,2024-06-04,1597.78,0.269
INV-연금-0019,2024-06-06,1573.28,-1.539
INV-연금-0019,2024-06-10,1558.9,-0.64
INV-연금-0019,2024-06-12,1523.83,-1.411
INV-연금-0019,2024-06-14,1521.26,-0.46
INV-연금-0019,2024-06-18,1512.91,-0.569
INV-연금-0019,2024-06-20,1506.56,0.022
INV-연금-0019,2024-06-24,1526.35,0.582
INV-연금-0019,2024-06-26,1524.88,0.461
INV-연금-0019,2024-06-28,1541.46,0.886
INV-연금-0019,2024-07-02,1524.63,-1.014
INV-연금-0019,2024-07-04,1533.5,0.976
INV-연금-0019,2024-07-08,1528.07,-0.345
INV-연금-0019,2024-07-10,1524.99,-0.792
INV-연금-0019,2024-07-12,1534.76,0.626
INV-연금-0019,2024-07-16,1523.79,-0.535
INV-연금-0019,2024-07-18,1552.57,1.306
INV-연금-0019,2024-07-22,1541.54,-0.42
INV-연금-0019,2024-07-24,1524.12,-0.754
INV-연금-0019,2024-07-26,1530.59,-0.023
INV-연금-0019,2024-07-30,1522.14,-0.777
INV-연금-0019,2024-08-01,1535.03,0.282
INV-연금-0019,2024-08-05,1527.21,-0.509
INV-연금-0019,2024-08-07,1545.3,0.298
INV-연금-0019,2024-08-09,1550.22,0.261
INV-연금-0019,2024-08-13,1569.43,0.509
INV-연금-0019,2024-08-15,1557.97,-0.822
INV-연금-0019,2024-08-19,1547.48,-0.276
INV-연금-0019,2024-08-21,1530.9,-0.986
INV-연금-0019,2024-08-23,1540.5,0.716
INV-연금-0019,2024-08-27,1517.93,-0.901
INV-연금-0019,2024-08-29,1504.02,-0.829
INV-연금-0019,2024-09-02,1509.04,-0.093
INV-연금-0019,2024-09-04,1508.59,-0.953
INV-연금-0019,2024-09-06,1528.48,0.169
INV-연금-0019,2024-09-10,1536.6,0.43
INV-연금-0019,2024-09-12,1537.36,0.249
INV-연금-0019,2024-09-16,1506.54,-1.579
INV-연금-0019,2024-09-18,1534.67,0.929
INV-연금-0019,2024-09-20,1534.53,-0.498
INV-연금-0019,2024-09-24,1547.0,0.57
INV-연금-0019,2024-09-26,1540.76,0.611
INV-연금-0019,2024-09-30,1532.01,-0.216
INV-연금-0019,2024-10-02,1534.43,0.163
INV-연금-0019,2024-10-04,1534.96,-0.951
INV-연금-0019,2024-10-08,1519.39,-0.013
INV-연금-0019,2024-10-10,1511.87,0.103
INV-연금-0019,2024-10-14,1514.03,-0.211
INV-연금-0019,2024-10-16,1487.28,-1.269
INV-연금-0019,2024-10-18,1488.67,-0.046
INV-연금-0019,2024-10-22,1507.73,1.086
INV-연금-0019,2024-10-24,1506.7,-0.111
INV-연금-0019,2024-10-28,1510.74,0.451
INV-연금-0019,2024-10-30,1538.8,0.94
INV-연금-0019,2024-11-01,1554.0,-0.012
INV-연금-0019,2024-11-05,1549.7,-1.041
INV-연금-0019,2024-11-07,1547.3,-0.276
INV-연금-0019,2024-11-11,1547.51,0.489
INV-연금-0019,2024-11-13,1537.15,0.082
INV-연금-0019,2024-11-15,1523.46,-0.248
INV-연금-0019,2024-11-19,1520.43,0.006
INV-연금-0019,2024-11-21,1533.7,0.52
INV-연금-0019,2024-11-25,1544.74,0.633
INV-연금-0019,2024-11-27,1539.36,-0.624
INV-연금-0019,2024-11-29,1545.15,-0.059
INV-연금-0019,2024-12-03,1564.7,1.503
INV-연금-0019,2024-12-05,1567.66,0.153
INV-연금-0019,2024-12-09,1573.63,0.534
INV-연금-0019,2024-12-11,1584.09,0.055
INV-연금-0019,2024-12-13,1566.55,-0.089
INV-연금-0019,2024-12-17,1553.17,-0.477
INV-연금-0019,2024-12-19,1551.51,-0.669
INV-연금-0019,2024-12-23,1542.78,-0.442
INV-연금-0019,2024-12-25,1556.74,-0.085
INV-연금-0019,2024-12-27,1533.42,-0.079
INV-펀드-0020,2024-01-02,1404.83,5.52
INV-펀드-0020,2024-01-04,1372.02,-3.68
INV-펀드-0020,2024-01-08,1404.47,1.241
INV-펀드-0020,2024-01-10,1370.14,-4.13
INV-펀드-0020,2024-01-12,1378.4,0.173
INV-펀드-0020,2024-01-16,1404.83,-0.292
INV-펀드-0020,2024-01-18,1378.75,-0.662
INV-펀드-0020,2024-01-22,1374.59,-1.905
INV-펀드-0020,2024-01-24,1358.12,-1.978
INV-펀드-0020,2024-01-26,1339.29,0.734
INV-펀드-0020,2024-01-30,1379.42,2.009
INV-펀드-0020,2024-02-01,1348.07,-2.68
INV-펀드-0020,2024-02-05,1366.86,-1.913
INV-펀드-0020,2024-02-07,1414.81,3.345
INV-펀드-0020,2024-02-09,1426.7,2.405
INV-펀드-0020,2024-02-13,1418.27,-0.162
INV-펀드-0020,2024-02-15,1403.95,-0.79
INV-펀드-0020,2024-02-19,1354.04,1.406
INV-펀드-0020,2024-02-21,1386.61,1.609
INV-펀드-0020,2024-02-23,1333.79,-0.289
INV-펀드-0020,2024-02-27,1347.75,-1.128
INV-펀드-0020,2024-02-29,1379.96,2.06
INV-펀드-0020,2024-03-04,1419.24,0.653
INV-펀드-0020,2024-03-06,1459.39,2.839
INV-펀드-0020,2024-03-08,1413.26,-1.977
INV-펀드-0020,2024-03-12,1464.09,0.851
INV-펀드-0020,2024-03-14,1375.5,-4.49
INV-펀드-0020,2024-03-18,1409.94,2.427
INV-펀드-0020,2024-03-20,1415.92,-3.0
INV-펀드-0020,2024-03-22,1408.07,-0.919
INV-펀드-0020,2024-03-26,1402.45,-0.195
INV-펀드-0020,2024-03-28,1449.65,2.259
INV-펀드-0020,2024-04-01,1395.09,-2.328
INV-펀드-0020,2024-04-03,1445.16,0.139
INV-펀드-0020,2024-04-05,1491.69,3.47
INV-펀드-0020,2024-04-09,1451.47,-1.426
INV-펀드-0020,2024-04-11,1556.06,6.506
INV-펀드-0020,2024-04-15,1502.36,-4.121
INV-펀드-0020,2024-04-17,1508.04,1.282
INV-펀드-0020,2024-04-19,1490.95,-1.223
INV-펀드-0020,2024-04-23,1487.84,2.851
INV-펀드-0020,2024-04-25,1525.53,-0.655
INV-펀드-0020,2024-04-29,1514.46,0.203
INV-펀드-0020,2024-05-01,1526.23,0.878
INV-펀드-0020,2024-05-03,1477.63,-3.512
INV-펀드-0020,2024-05-07,1417.7,-0.754
INV-펀드-0020,2024-05-09,1459.42,4.314
INV-펀드-0020,2024-05-13,1473.14,0.979
INV-펀드-0020,2024-05-15,1497.51,1.302
INV-펀드-0020,2024-05-17,1587.85,4.85
INV-펀드-0020,2024-05-21,1580.24,-0.5
INV-펀드-0020,2024-05-23,1575.96,-1.348
INV-펀드-0020,2024-05-27,1479.86,-5.572
INV-펀드-0020,2024-05-29,1506.53,2.494
INV-펀드-0020,2024-05-31,1503.91,-1.311
INV-펀드-0020,2024-06-04,1482.75,0.647
INV-펀드-0020,2024-06-06,1432.79,-3.481
INV-펀드-0020,2024-06-10,1424.28,-1.315
INV-펀드-0020,2024-06-12,1366.83,-2.589
INV-펀드-0020,2024-06-14,1352.33,0.055
INV-펀드-0020,2024-06-18,1492.92,4.817
INV-펀드-0020,2024-06-20,1592.43,4.672
INV-펀드-0020,2024-06-24,1608.79,-2.386
INV-펀드-0020,2024-06-26,1645.27,3.267
INV-펀드-0020,2024-06-28,1614.66,0.466
INV-펀드-0020,2024-07-02,1677.84,1.595
INV-펀드-0020,2024-07-04,1664.91,0.562
INV-펀드-0020,2024-07-08,1600.6,-1.224
INV-펀드-0020,2024-07-10,1632.31,0.474
INV-펀드-0020,2024-07-12,1670.95,0.465
INV-펀드-0020,2024-07-16,1667.25,1.23
INV-펀드-0020,2024-07-18,1605.69,-4.739
INV-펀드-0020,2024-07-22,1641.73,1.551
INV-펀드-0020,2024-07-24,1627.47,1.084
INV-펀드-0020,2024-07-26,1638.79,0.154
INV-펀드-0020,2024-07-30,1623.0,-2.675
INV-펀드-0020,2024-08-01,1614.8,-0.27
INV-펀드-0020,2024-08-05,1569.47,-2.164
INV-펀드-0020,2024-08-07,1650.87,0.23
INV-펀드-0020,2024-08-09,1602.33,-2.972
INV-펀드-0020,2024-08-13,1565.02,0.461
INV-펀드-0020,2024-08-15,1625.6,4.72
INV-펀드-0020,2024-08-19,1695.23,2.119
INV-펀드-0020,2024-08-21,1688.35,-0.09
INV-펀드-0020,2024-08-23,1688.14,-0.39
INV-펀드-0020,2024-08-27,1814.8,3.219
INV-펀드-0020,2024-08-29,1772.83,-4.609
INV-펀드-0020,2024-09-02,1804.88,0.864
INV-펀드-0020,2024-09-04,1714.59,-3.674
INV-펀드-0020,2024-09-06,1822.41,3.735
INV-펀드-0020,2024-09-10,1847.73,0.282
INV-펀드-0020,2024-09-12,1907.75,-1.112
INV-펀드-0020,2024-09-16,1891.18,-1.728
INV-펀드-0020,2024-09-18,1830.83,-1.972
INV-펀드-0020,2024-09-20,1797.04,-0.871
INV-펀드-0020,2024-09-24,1819.68,1.736
INV-펀드-0020,2024-09-26,1850.77,-0.318
INV-펀드-0020,2024-09-30,1892.64,3.091
INV-펀드-0020,2024-10-02,1819.45,-2.717
INV-펀드-0020,2024-10-04,1821.37,-1.256
INV-펀드-0020,2024-10-08,1830.05,2.277
INV-펀드-0020,2024-10-10,1838.4,-1.057
INV-펀드-0020,2024-10-14,1761.96,-3.337
INV-펀드-0020,2024-10-16,1734.29,-0.857
INV-펀드-0020,2024-10-18,1765.28,-0.555
INV-펀드-0020,2024-10-22,1712.03,-2.198
INV-펀드-0020,2024-10-24,1708.62,0.763
INV-펀드-0020,2024-10-28,1688.93,-0.039
INV-펀드-0020,2024-10-30,1621.48,-3.286
INV-펀드-0020,2024-11-01,1595.13,0.587
INV-펀드-0020,2024-11-05,1608.88,-2.973
INV-펀드-0020,2024-11-07,1588.49,0.938
INV-펀드-0020,2024-11-11,1478.66,-3.719
